p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.57450614399884e-11	1.03325537173169	0.253	0.082	2.15927772588001e-07	4	TNFRSF1A
1.64304104139466e-11	1.06806600773177	0.302	0.11	2.25326648416863e-07	4	PKN1
1.85128938969413e-11	0.915561812242856	0.278	0.095	2.53885826902653e-07	4	PFKL
1.86523923248208e-11	1.11696187112472	0.315	0.111	2.55798908342593e-07	4	ARPC1A
3.156690799624e-11	0.924577324428243	0.278	0.098	4.32908576260436e-07	4	POLR3K
3.40791048971542e-11	0.426382350934626	0.963	0.824	4.67360844559573e-07	4	SLC25A6
3.5017683083894e-11	0.602489856929679	0.623	0.308	4.80232505812523e-07	4	EVI2B
3.9313060258398e-11	1.18704772441734	0.296	0.107	5.3913930838367e-07	4	MLX
4.19743260604126e-11	0.682116619299921	0.469	0.205	5.75635907592498e-07	4	WAS
4.37966988373228e-11	0.569516016378613	0.611	0.29	6.00627927855045e-07	4	C20orf24
4.91115359178644e-11	0.929770678312481	0.284	0.103	6.73515603577592e-07	4	UBE2J1
5.40763984472414e-11	0.374390264642134	0.481	0.208	7.41603728305469e-07	4	CEBPD
5.55104536991775e-11	0.653893086438952	0.833	0.535	7.6127036203052e-07	4	BRK1
5.83306744405685e-11	0.877863347910437	0.389	0.162	7.99946869277956e-07	4	SPG21
6.14660539164624e-11	0.777160402630512	0.309	0.113	8.42945463410366e-07	4	MTHFS
6.91132112808014e-11	0.645065225980753	0.623	0.305	9.47818579504911e-07	4	ATP5J2
7.02558382748336e-11	1.41694608642064	0.481	0.227	9.63488566101069e-07	4	RTN4
7.14283633026257e-11	0.405408102530976	0.667	0.321	9.79568574332209e-07	4	CSNK2B
7.7771691065215e-11	0.864115960108976	0.37	0.153	1.06656097126836e-06	4	SHKBP1
7.99823157913485e-11	0.838345482572501	0.309	0.115	1.09687747876255e-06	4	RTN3
8.93224103124155e-11	0.543671333296575	0.815	0.481	1.22496753502447e-06	4	ARL6IP4
9.47084222155075e-11	0.793012950861869	0.321	0.121	1.29883130226347e-06	4	ETFA
1.10193980813298e-10	0.989123199229735	0.296	0.111	1.51120025287357e-06	4	DEDD2
1.28369941524002e-10	1.05332970315549	0.414	0.179	1.76046537806017e-06	4	PPT1
1.32174240126759e-10	0.507411224636298	0.549	0.261	1.81263752909837e-06	4	CNPY3
1.3314647683063e-10	0.513128592022237	0.636	0.337	1.82597078325526e-06	4	COX5A
1.40752300465317e-10	0.619502295707031	0.463	0.206	1.93027704858135e-06	4	FMNL1
1.45699811312631e-10	1.02671556769831	0.259	0.091	1.99812721234142e-06	4	MRPL27
1.46806302769641e-10	0.365768122282941	0.944	0.683	2.01330163618285e-06	4	CD48
1.66861286875663e-10	0.869223630309619	0.272	0.097	2.28833568821284e-06	4	IL10RB
1.73033143444652e-10	0.494180772166452	0.42	0.176	2.37297652919996e-06	4	RILPL2
1.76763065725819e-10	0.719080084393683	0.278	0.1	2.42412868336389e-06	4	TXNDC17
1.90042432279022e-10	0.594325531666738	0.648	0.345	2.60624191627451e-06	4	RAP1B
1.93935863451629e-10	0.850719505331514	0.519	0.246	2.65963643137565e-06	4	WDR1
2.00191357468715e-10	1.51105918500557	0.395	0.17	2.74542427632596e-06	4	IDH2
2.15378430143871e-10	0.733376188364737	0.395	0.168	2.95369979099305e-06	4	C7orf73
2.18433718122467e-10	1.07797930023406	0.414	0.178	2.99560001033151e-06	4	ATP1A1
2.33341860154623e-10	0.471422438947823	0.951	0.8	3.20005027016051e-06	4	PPDPF
2.34100507200697e-10	0.840201734962073	0.438	0.2	3.21045435575035e-06	4	VDAC1
2.36870845060801e-10	0.72461951020856	0.29	0.105	3.24844676916383e-06	4	SLIRP
2.60956323744503e-10	0.738316505192409	0.679	0.368	3.57875502383211e-06	4	HCLS1
3.03889895741062e-10	0.71071120704032	0.562	0.275	4.16754603019292e-06	4	CLTA
3.27500522874859e-10	0.47203595499257	0.679	0.353	4.49134217070581e-06	4	ATP6V1F
4.86420812508429e-10	1.26367545518189	0.333	0.133	6.67077502274059e-06	4	PMVK
5.0706728405115e-10	0.597669917463092	0.426	0.185	6.95392073347747e-06	4	IDH3G
5.30102156013875e-10	0.575700267972721	0.426	0.181	7.26982096757428e-06	4	WASF2
5.75342558314986e-10	0.972890973314247	0.265	0.098	7.89024784473172e-06	4	MSRB1
5.98295361931762e-10	1.03734692667598	0.562	0.288	8.20502259353219e-06	4	PRDX1
6.38358059574383e-10	0.638268683757574	0.389	0.161	8.75444242900309e-06	4	PSMC3
6.87424492392166e-10	0.69903529232431	0.364	0.148	9.42733948866617e-06	4	C7orf50
7.00601677571288e-10	0.868906524475973	0.543	0.265	9.60805140621265e-06	4	RAB5C
7.11061668504506e-10	0.773062467312331	0.302	0.116	9.7514997218708e-06	4	TMEM134
7.43430658190343e-10	1.01710242130944	0.321	0.129	1.01954080464224e-05	4	PLSCR1
8.36225973919192e-10	0.668255426751286	0.457	0.21	1.14680030063278e-05	4	EIF6
9.63647628952465e-10	1.63749767356909	0.302	0.12	1.32154635834541e-05	4	GCA
1.00717584331709e-09	0.524047925471602	0.759	0.467	1.38124095152505e-05	4	PRR13
1.01563106750344e-09	0.459112550796327	0.981	0.795	1.39283644597421e-05	4	CORO1A
1.15050781941326e-09	0.660129279871659	0.481	0.221	1.57780642354335e-05	4	PGAM1
1.66037384930519e-09	0.815322103168279	0.272	0.101	2.27703669693714e-05	4	PLIN2
1.69197392143736e-09	0.741443582587785	0.377	0.163	2.32037303585919e-05	4	ERP44
1.92131957080995e-09	0.817807646133847	0.37	0.162	2.63489765940876e-05	4	NMI
3.11310761624942e-09	0.525077644296835	0.253	0.092	4.26931578492446e-05	4	CTNNBL1
3.19554788832474e-09	0.452461388815011	0.765	0.426	4.38237437404855e-05	4	C11orf31
3.36403300986409e-09	0.774886054432207	0.401	0.181	4.61343486972762e-05	4	SERPINB6
3.37646995834754e-09	0.639181805245044	0.358	0.152	4.63049090087781e-05	4	ZFAND6
3.74837755170871e-09	0.619653120958221	0.451	0.207	5.14052497441332e-05	4	TNFRSF14
3.83245811622705e-09	0.486849002819897	0.574	0.3	5.25583306059378e-05	4	CASP4
3.91402899200381e-09	1.21366553790449	0.426	0.2	5.36769935963403e-05	4	NDUFB5
4.19357410256617e-09	0.453111865241286	0.352	0.149	5.75106752425924e-05	4	SMAP2
4.23896302054297e-09	0.540552522116832	0.265	0.099	5.81331388637263e-05	4	TMEM141
4.33213688602303e-09	0.822668457304294	0.296	0.12	5.94109252549198e-05	4	MTPN
4.36715122946366e-09	0.558342066204117	0.969	0.907	5.98911119608647e-05	4	MT-CO2
4.43267773863757e-09	0.428813203965509	0.321	0.132	6.07897425076756e-05	4	NCOA4
4.71909049049454e-09	0.587942951796464	0.432	0.197	6.47176069866421e-05	4	LSM10
5.0557683523242e-09	0.773518695235571	0.519	0.267	6.93348071837741e-05	4	ABRACL
5.59711985679757e-09	0.936215907664703	0.272	0.105	7.67589017161219e-05	4	ERICH1
5.63238116838949e-09	1.24642583624208	0.364	0.16	7.72424753432935e-05	4	ZNHIT3
5.94341951551939e-09	0.294288104040814	0.358	0.153	8.15080552358329e-05	4	CORO1B
6.17004539569474e-09	0.58853745766798	0.574	0.294	8.46160025565576e-05	4	ATP5C1
6.35453791521621e-09	1.16030163386246	0.253	0.098	8.71461329692752e-05	4	MIDN
6.40304541562344e-09	0.745938170758176	0.309	0.132	8.78113648298598e-05	4	FAM32A
8.08277921028736e-09	0.55133580132835	0.549	0.273	0.000110847234089881	4	MRPL23
8.08406897370204e-09	0.799616291607574	0.272	0.107	0.00011086492190535	4	CD4
8.95747927735375e-09	0.694061034407212	0.716	0.414	0.000122842870809629	4	ATP5G3
9.07371699455147e-09	0.519456568318065	0.617	0.329	0.000124436954863279	4	WDR83OS
9.08911849398270e-09	0.493432550415793	0.346	0.149	0.000124648171026479	4	MRPL21
9.71763825022567e-09	1.34945913687256	0.309	0.129	0.000133267690963595	4	PRKCB
1.12068102902905e-08	0.881033032683858	0.253	0.098	0.000153690196321044	4	NR4A1
1.16235603840997e-08	0.61682990571502	0.309	0.129	0.000159405507107543	4	NDUFB3
1.16340005221657e-08	0.449065192564898	0.444	0.212	0.000159548683160981	4	RER1
1.17785183740179e-08	0.282752853492716	1	0.983	0.000161530600981281	4	EIF1
1.23957268233409e-08	0.671676440269302	0.321	0.135	0.000169994997655297	4	STX10
1.44428619688596e-08	1.00166987611865	0.259	0.101	0.000198069409040941	4	TIMM8B
1.47456086672515e-08	0.626946658931403	0.549	0.276	0.000202221277262687	4	SELK
1.493703864849e-08	0.684794351807451	0.321	0.136	0.000204846548025392	4	UPP1
1.56510989249387e-08	0.509940628249435	0.358	0.155	0.000214639170656609	4	MIR142
1.74129290794443e-08	0.509665212688243	0.852	0.544	0.0002388009093955	4	PSMA7
1.75292560746969e-08	1.07036689895204	0.284	0.114	0.000240396217808393	4	STX7
1.84778574146741e-08	0.510728871257976	0.815	0.507	0.00025340533658484	4	SLC25A3
2.03053908496874e-08	0.685998854149039	0.494	0.253	0.000278468130112613	4	SRI
2.21199293630599e-08	0.756078166007084	0.284	0.116	0.000303352711285004	4	AOAH
2.22218496058267e-08	0.557371518748408	0.377	0.168	0.000304750445494308	4	PSMB4
2.31609479708749e-08	0.514545565393091	0.327	0.14	0.000317629240472578	4	CTSA
2.36655419474825e-08	0.704158485532903	0.34	0.152	0.000324549242267775	4	TXN2
2.4247784907526e-08	0.538268175319442	0.37	0.166	0.000332534122221811	4	EMC7
2.49540605419919e-08	0.873511515465733	0.278	0.116	0.000342219986272877	4	RAB18
2.54169021828816e-08	0.521064401231125	0.543	0.271	0.000348567396536038	4	UQCRFS1
2.69717514940963e-08	0.732460810723108	0.383	0.185	0.000369890599990036	4	YWHAH
2.78175055508872e-08	0.725961180278667	0.278	0.113	0.000381489271124867	4	UBE2A
3.02773762205511e-08	0.790483636386428	0.315	0.137	0.000415223937488638	4	SFT2D1
3.10247222284387e-08	0.264116172290622	0.549	0.272	0.000425473040640808	4	ARHGDIA
3.27398704165155e-08	0.74733721017259	0.259	0.104	0.000448994582892094	4	MX2
3.72872503316621e-08	0.518010419497224	0.37	0.164	0.000511357351048414	4	POLR2F
3.88566574400636e-08	0.57022858808623	0.259	0.105	0.000532880200133032	4	MTIF3
3.88756994769985e-08	0.452358606120998	0.747	0.463	0.000533141342627557	4	COX6A1
3.94012846561802e-08	0.830558551658609	0.364	0.169	0.000540349217774855	4	SSR3
4.15098200227896e-08	0.868487331553547	0.309	0.132	0.000569265671792536	4	YWHAE
4.67344146856854e-08	0.409856509543826	0.586	0.324	0.00064091576299949	4	DYNLL1
4.87573685616103e-08	0.471265265914224	0.284	0.115	0.000668658552453924	4	ARHGAP4
5.06370996755635e-08	0.251416556698114	1	0.993	0.000694437184950677	4	TMSB10
5.27894821239822e-08	0.997283546310091	0.395	0.182	0.000723954957848292	4	MRPL18
5.77399804486386e-08	0.564619044007938	0.537	0.267	0.00079184609187263	4	SP110
6.1671748328027e-08	0.640230403517264	0.457	0.226	0.000845766356570563	4	ICAM2
6.56258128811382e-08	0.624625867417219	0.383	0.178	0.000899992397851929	4	PPCS
6.62778835689643e-08	0.751037589665436	0.346	0.158	0.000908934895264776	4	SYTL1
6.96603428709802e-08	0.410778980382551	0.951	0.739	0.000955321942132622	4	ATP5E
7.76241396088462e-08	0.502791004758697	0.383	0.172	0.00106453745059572	4	PSMD9
7.77366951176038e-08	0.746366465808462	0.321	0.145	0.00106608103684282	4	LAP3
7.84423378328679e-08	1.06736883525005	0.469	0.233	0.00107575822103995	4	CCDC12
7.92513251937903e-08	0.574250160185259	0.265	0.107	0.00108685267370764	4	TANK
8.31872563722409e-08	0.520343083328085	0.463	0.229	0.00114083003388891	4	SAMHD1
8.93984162182228e-08	0.393780946061503	0.543	0.287	0.00122600988001671	4	FAM49B
1.1660663761844e-07	0.596940767562317	0.512	0.267	0.00159914342829929	4	ATP5EP2
1.16641873891483e-07	0.637948781326964	0.636	0.371	0.00159962665854779	4	LCP1
1.22075880761153e-07	0.535457051062907	0.531	0.276	0.00167414862875845	4	PPP4C
1.26357632534401e-07	0.657123968211305	0.525	0.27	0.00173286857257677	4	PSMD4
1.28218276833263e-07	0.526381937095455	0.747	0.43	0.00175838544849136	4	BST2
1.32815933257527e-07	1.28403204390253	0.321	0.141	0.00182143770869372	4	UBE2B
1.73362560012742e-07	0.725014670069915	0.37	0.177	0.00237749414801474	4	COX6A1P2
1.96129047967627e-07	0.519484357590373	0.574	0.323	0.00268971376382804	4	SEPT9
1.99636430160571e-07	0.665563918343749	0.519	0.284	0.00273781400322207	4	ARF5
2.05245883374398e-07	1.33877910146544	0.278	0.122	0.00281474204459649	4	CYTH4
2.0811619201659e-07	0.467827983703651	0.407	0.2	0.00285410545731551	4	HERPUD1
2.14072850021599e-07	0.550996122061522	0.654	0.384	0.0029357950651962	4	COX7A2
2.14905674407699e-07	0.258211223810159	0.988	0.92	0.00294721641882718	4	PFDN5
2.2308059414338e-07	0.536905737217127	0.309	0.137	0.00305932726808231	4	CHCHD5
2.25979071531434e-07	0.417538611150693	0.37	0.169	0.00309907698698208	4	TXNL1
2.28836265326747e-07	0.335512827408167	0.401	0.189	0.003138260542691	4	CMTM7
2.56798178858785e-07	0.426391113204052	0.605	0.332	0.00352173022486938	4	UQCR10
2.57934005907609e-07	0.67095569858224	0.34	0.162	0.00353730695701695	4	FIBP
2.62479621549301e-07	0.481588936780122	0.377	0.179	0.00359964552992711	4	CLTB
2.65759169764137e-07	0.39444518860218	0.92	0.7	0.00364462125414537	4	CHCHD2
2.8145294613069e-07	0.556365138751463	0.259	0.108	0.00385984570323629	4	ADK
2.86752722101118e-07	0.308562324906227	0.253	0.105	0.00393252683089473	4	GYG1
3.03289038036672e-07	0.46895759253845	0.5	0.261	0.00415930586763493	4	ZNHIT1
3.62801299918215e-07	0.524551230414493	0.321	0.148	0.0049754570270784	4	ADI1
3.69538389607572e-07	0.727057455838274	0.265	0.114	0.00506784947507824	4	PDCL3
3.70885061172389e-07	0.516693808161715	0.432	0.218	0.00508631772891814	4	NDUFS6
4.23827676883233e-07	1.27509745781764	0.278	0.122	0.00581237276077666	4	NDUFB6
4.66438162951716e-07	0.64335164067951	0.278	0.123	0.00639673296671983	4	RP11-347P5.1
4.75095715148275e-07	0.636558299716967	0.265	0.113	0.00651546263754344	4	TADA3
4.95725452695352e-07	0.610931258171268	0.296	0.132	0.00679837885826405	4	PSMC2
5.19719999262317e-07	0.667049268326747	0.42	0.215	0.00712744006988341	4	C1orf43
5.66978247916897e-07	0.669844805265376	0.537	0.292	0.00777553969193233	4	TBCB
6.1156440501392e-07	0.539068940190985	0.346	0.168	0.0083869942503609	4	KDELR2
6.20984423318875e-07	0.437879529079509	0.327	0.151	0.00851618038139505	4	NDUFA7.1
6.27638995271216e-07	0.311924995630181	0.37	0.179	0.00860744118114946	4	MYADM
6.63436711905572e-07	1.018343447557	0.346	0.17	0.00909837106707301	4	ADAR
7.18001549806643e-07	0.558582900575074	0.284	0.127	0.00984667325404831	4	TMC6
7.23320993643765e-07	0.38381764520378	0.401	0.193	0.0099196241068306	4	MT-ND3
7.40477914893257e-07	0.967044751531856	0.272	0.12	0.0101549141248461	4	GLUD1
7.40909829506911e-07	0.62316065592375	0.272	0.121	0.0101608374018578	4	NDUFC1
7.79631666484002e-07	0.260593873130737	0.722	0.443	0.0106918686741616	4	PSMB8
8.52040691914103e-07	0.341559574295515	0.438	0.23	0.01168488604891	4	RASGRP2
9.06155677523799e-07	0.450544156135311	0.599	0.355	0.0124270189615614	4	CRIP1
9.5264333862352e-07	0.612020211982843	0.29	0.131	0.0130645507458829	4	PSENEN
1.04253557399063e-06	0.683575244342361	0.605	0.348	0.0142973328617076	4	CALM3
1.09336452964189e-06	0.541356930431895	0.346	0.17	0.0149944011595089	4	LRPAP1
1.19034506847326e-06	0.653351133944043	0.259	0.114	0.0163243922690423	4	UBE2E3
1.5441182938079e-06	0.312047607535738	0.463	0.233	0.0211760382812815	4	ANAPC11
1.68249472597239e-06	0.262331050998989	0.278	0.126	0.0230737326719853	4	PRDX3
1.83146086782244e-06	0.961507842142816	0.253	0.11	0.0251166543413169	4	ERCC1
1.90088429185861e-06	0.428639583029101	0.364	0.178	0.026068727178549	4	MYH9
2.03933430694542e-06	0.390282966984977	0.265	0.117	0.0279674306854495	4	SSBP4
2.03998370369485e-06	0.555946496992092	0.284	0.132	0.0279763365124712	4	RHEB
2.15815166758102e-06	0.260467719047129	0.469	0.248	0.0295968919692061	4	LMAN2
2.32448537817414e-06	0.312280831761295	0.525	0.271	0.0318779924762802	4	NDUFB7
2.56862878172171e-06	0.652649941400542	0.512	0.298	0.0352261751125315	4	OSTF1
2.59508285917921e-06	0.592564353315987	0.259	0.118	0.0355889663307837	4	TLN1
2.59927733273788e-06	0.451924598887572	0.512	0.286	0.0356464893411673	4	GNAS
2.75606895104773e-06	0.311280854249553	0.605	0.354	0.0377967295946686	4	BIN2
2.77628539632242e-06	0.251654492607894	0.975	0.89	0.0380739779251657	4	CD52
3.08682368598979e-06	0.678616621307135	0.309	0.147	0.042332700029664	4	COMT
3.13420834034599e-06	0.292046529476631	0.321	0.154	0.0429825331795048	4	PHPT1
3.16506583543062e-06	0.323926145034159	0.698	0.447	0.0434057128670955	4	CD44
3.20542600006194e-06	0.452321799543687	0.494	0.268	0.0439592121648494	4	NDUFV2
3.24994431795229e-06	0.73700879106707	0.34	0.166	0.0445697363763977	4	LSMD1
3.25601414393999e-06	0.592098667541054	0.34	0.168	0.044652977969993	4	SNRPD3
3.28166319550831e-06	0.544465256068486	0.284	0.135	0.045004729063201	4	SQRDL
3.56737283445582e-06	0.763627943421899	0.414	0.215	0.0489229510517271	4	RNF213
3.61178161284381e-06	0.534328752052352	0.346	0.171	0.04953197303854	4	MIEN1
3.62106100950953e-06	0.495466230578729	0.531	0.286	0.0496592306844137	4	SELT
3.62402114071573e-06	0.458284509938066	0.315	0.15	0.0496998259237755	4	CDK2AP2
3.63008964473561e-06	0.477764559409377	0.346	0.173	0.0497830493879042	4	TWF2
3.64753916464262e-06	0.297639163730129	0.741	0.436	0.0500223521039089	4	ARF1
3.7762560407068e-06	0.353519216973931	0.87	0.695	0.0517875753422531	4	ZFP36
4.06344683228265e-06	0.415628624242287	0.401	0.21	0.0557261098579242	4	NDUFA12
4.15701475506924e-06	0.483679467711951	0.296	0.143	0.0570093003510196	4	VIMP
4.21395318725849e-06	0.703228663827619	0.444	0.242	0.057790154010063	4	TCF25
4.24134370189137e-06	0.418886665365505	0.259	0.117	0.0581657875277383	4	HTATIP2
4.62540865487248e-06	0.522368376264257	0.377	0.198	0.0634328542929212	4	MKRN1
4.72000932412598e-06	0.419423332004847	0.784	0.551	0.0647302078710637	4	ENO1
5.72952861248888e-06	0.41480168991262	0.457	0.251	0.0785747553916725	4	AMICA1
6.0045754435653e-06	0.386661654056204	0.265	0.124	0.0823467476330545	4	PMAIP1
6.15910032402383e-06	0.482595555451481	0.272	0.126	0.0844659018436627	4	TUBB4B
6.42516598232343e-06	0.79825142033544	0.327	0.158	0.0881147262815836	4	PSMC4
6.59893810482902e-06	0.284976546583889	0.309	0.153	0.0904978371696252	4	CCDC115
6.87431611532781e-06	0.534002215124856	0.494	0.28	0.0942743712056056	4	NDUFS7
6.90452218820907e-06	0.263155757209245	0.414	0.215	0.0946886172890992	4	PCMT1
6.92658002342691e-06	0.659522470339802	0.321	0.16	0.0949911184412767	4	RAB2A
7.09693143026286e-06	0.280690918931754	0.457	0.245	0.0973273176346248	4	NDUFA2
7.44909642880111e-06	0.394911509897276	0.735	0.462	0.102156908424578	4	SAP18
7.67213806406197e-06	0.401705168287328	0.667	0.407	0.105215701410546	4	ICAM3
7.84542221676619e-06	0.270293856855848	0.358	0.18	0.107592120280732	4	TMEM9B
7.90695279056592e-06	0.529387686716203	0.389	0.206	0.108435950569821	4	PSMB2
8.01247306864886e-06	0.388869095573715	0.327	0.161	0.10988305566345	4	CAPZA1
8.03165677384845e-06	0.402215990106245	0.833	0.547	0.110146140996558	4	ATP6V0E1
8.50444329315805e-06	0.511583454269398	0.451	0.252	0.116629935322369	4	CHMP2A
8.72760767408625e-06	0.275874335860617	0.494	0.278	0.119690411642419	4	TMBIM4.1
9.02383206084708e-06	0.25171534280566	0.981	0.856	0.123752832882457	4	ACTG1
9.33916374405682e-06	0.534686114438421	0.438	0.241	0.128077291585995	4	ATP6AP2
1.01179810214578e-05	0.29466316466654	0.309	0.152	0.138757991728272	4	OTUB1
1.08692808635163e-05	0.415640982741673	0.377	0.191	0.149061317762263	4	SHFM1
1.1177200117449e-05	0.334008483217482	0.735	0.514	0.153284122410695	4	NDUFA4
1.14540698428382e-05	0.52785226748049	0.34	0.176	0.157081113824683	4	DECR1
1.33582629451943e-05	0.361039415747735	0.34	0.174	0.183195218030395	4	GRB2
1.39464514577754e-05	0.468907806798135	0.327	0.164	0.191261635291932	4	CHMP3
1.41595157414887e-05	0.55272567164038	0.475	0.262	0.194183598878776	4	AHNAK
1.43274609828965e-05	0.429344209210697	0.395	0.21	0.196486799919442	4	CHMP5
1.49377010880693e-05	0.274022468692998	0.438	0.237	0.204855632721782	4	BSG
1.5426568504055e-05	0.678367401226538	0.377	0.197	0.211559960464611	4	RBCK1
1.55148729737461e-05	0.330317243426015	0.259	0.12	0.212770967961955	4	MEA1
1.62520534561385e-05	0.313485024888994	0.519	0.3	0.222880661097483	4	RAB7A
1.7317735069331e-05	0.283112274454953	0.272	0.128	0.237495418740805	4	OS9
1.78895721617865e-05	0.427578302769325	0.586	0.397	0.245337592626739	4	PTGES3
1.8424193390126e-05	0.344547759652738	0.296	0.145	0.252669388152188	4	IKZF1
1.98685278575669e-05	0.325982775959885	0.593	0.359	0.272476991038672	4	ATP5F1
2.16392184248183e-05	0.294556633775544	0.346	0.186	0.296760241477959	4	PFDN2
2.46060032827154e-05	0.320631841777749	0.389	0.207	0.337446729019159	4	C19orf10
2.47123608770829e-05	0.468367279578171	0.327	0.167	0.338905317068315	4	NUCB1
2.50175660819867e-05	0.589029665222364	0.253	0.124	0.343090901248365	4	NAPA
2.50855252637214e-05	0.289405748602852	0.272	0.131	0.344022893466675	4	CCM2
2.5998144845278e-05	0.414162082163481	0.395	0.213	0.356538558408142	4	SSNA1
2.63279207340445e-05	0.39128556110047	0.395	0.218	0.361061104946687	4	MYEOV2
2.77133012383524e-05	0.263864119875973	0.549	0.311	0.380060213182765	4	RAP1A
2.79279766280298e-05	0.340802209938773	0.29	0.147	0.3830042714768	4	LIMS1
2.82367773775709e-05	0.687997812457202	0.407	0.216	0.387239164956007	4	RALY
2.9172898274612e-05	0.458130011246697	0.302	0.156	0.400077126938028	4	NDUFS3
2.97791557119251e-05	0.846825369457893	0.383	0.208	0.408391341433341	4	SNX17
3.16433212835658e-05	0.313770923874948	0.29	0.145	0.433956508082821	4	WBP2
3.57323415779353e-05	0.340747017989847	0.346	0.183	0.490033332399805	4	TMEM147
3.75136384769177e-05	0.263773353303631	0.432	0.239	0.514462038072449	4	RNF7
3.83737561071729e-05	0.315072001425274	0.284	0.14	0.526257691253769	4	AKR1A1
4.47150870251968e-05	0.760899410421206	0.407	0.222	0.613222703463549	4	DCTN3
4.5409789795224e-05	0.40610198772785	0.259	0.126	0.622749857251702	4	PABPC4
4.5971184818664e-05	0.661730226638271	0.259	0.126	0.630448828603158	4	LCP2
4.77348222041276e-05	0.506438139599671	0.278	0.146	0.654635351707406	4	ARL4A
5.49002060427149e-05	0.285767784771543	0.519	0.303	0.752901425669792	4	ARPC4
6.54634313392098e-05	0.347464470914985	0.747	0.531	0.897765497385923	4	GPX4
6.84723488079632e-05	0.388108331156615	0.469	0.282	0.939029791552407	4	UQCRQ
7.36743632156969e-05	0.528904715969573	0.469	0.265	1	4	ATRAID
7.5755142984107e-05	0.346881421250187	0.253	0.126	1	4	NDUFS4
8.03479401191295e-05	0.526108283332946	0.333	0.18	1	4	GRK6
9.95694765741998e-05	0.274585978076317	0.352	0.187	1	4	STK17B
0.000103940427594281	0.297424318731497	0.963	0.846	1	4	UBC
0.000105582827683481	0.458730586434955	0.259	0.134	1	4	HM13
0.000114263506666487	0.443626570713807	0.278	0.147	1	4	FDX1
0.000114651662069076	0.317873351096477	0.253	0.127	1	4	FBXW5
0.000114815599415631	0.471185685441403	0.722	0.478	1	4	LDHA
0.000117794652707444	0.282954324999496	0.302	0.159	1	4	COMMD7
0.000127866587952801	0.319786770075129	0.506	0.303	1	4	FKBP8
0.000127882855856306	0.346805412199249	0.469	0.277	1	4	ATP5I
0.000128791933057562	0.258198701767516	0.531	0.333	1	4	CD63
0.000129056603473337	0.499533630031402	0.29	0.155	1	4	TAF9
0.000132269781600758	0.402545701173339	0.377	0.216	1	4	MRPL54
0.000145719862523932	0.487297812144748	0.37	0.214	1	4	C19orf70
0.000151328313658818	0.392877071182848	0.34	0.189	1	4	DSTN
0.000171055012298613	0.392214893087821	0.327	0.177	1	4	PDCD5
0.000184015845885291	0.443058691842854	0.327	0.185	1	4	CYC1
0.000201293088146344	0.360540470162938	0.253	0.128	1	4	RNF114
0.00022032616178994	0.305255549003841	0.543	0.319	1	4	NDUFA1
0.000228425160949031	0.253661683175003	0.66	0.442	1	4	PTPRC
0.000230443889708066	0.382661967162341	0.29	0.158	1	4	NDUFA6
0.000244168013088816	0.281686024548108	0.401	0.229	1	4	PDIA6
0.000250643190489208	0.274167429473059	0.309	0.166	1	4	PRKAR1A
0.000260682661710627	0.31621035764436	0.302	0.164	1	4	RHOF
0.000269844958541169	0.292430611439182	0.309	0.17	1	4	ZMAT2
0.000277227790248842	0.571640075514251	0.438	0.25	1	4	CHMP1B
0.000277883809441024	0.404848462363913	0.901	0.688	1	4	MYL12B
0.00030542003117895	0.290054857854614	0.414	0.241	1	4	MAP1LC3B
0.000331811895145583	0.297332081911616	0.302	0.167	1	4	DAP3
0.000341648988799945	0.265568732859108	0.327	0.177	1	4	PPP1R7
0.000348466179258965	0.309642893144715	0.358	0.207	1	4	BAZ1A
0.000385397039647641	0.421188927994412	0.302	0.171	1	4	NDUFB1
0.000426476601820335	0.400188543536514	0.333	0.187	1	4	GIMAP2
0.000431630149181229	0.35240744721499	0.488	0.306	1	4	PAIP2
0.000454285033917356	0.38457592615312	0.278	0.155	1	4	BLOC1S2
0.000467907346999304	0.3209280591674	0.377	0.223	1	4	CAPG
0.000487044371528967	2.95407704227235	0.253	0.138	1	4	DNAJC15
0.000545174007865367	0.427130675251221	0.346	0.206	1	4	SNRPD1
0.00058163485605838	0.267792765633882	0.512	0.317	1	4	TMEM258
0.000655718795972228	0.39867893954866	0.63	0.399	1	4	NDUFA11
0.00075132006043558	0.255738553804629	0.444	0.275	1	4	BCAP31
0.000784752016114076	0.38665837399511	0.278	0.158	1	4	TEX264
0.000831478498405998	0.317474867217529	0.531	0.337	1	4	NDUFB2
0.000840105507556183	0.291118937294714	0.494	0.304	1	4	PSMB7
0.000859848528706619	0.302753226060439	0.296	0.168	1	4	ADRM1
0.000928560384966073	0.283596180151998	0.278	0.155	1	4	PUF60
0.000968714217790464	0.262516192477117	0.858	0.689	1	4	ATP5L
0.000971753818370817	0.269841715350778	0.327	0.187	1	4	SDHD
0.000997478323416323	0.307477449783931	0.636	0.433	1	4	UBL5
0.00100374787313651	0.420956582538222	0.315	0.183	1	4	EIF1B
0.0010197812441286	0.282044233895833	0.272	0.157	1	4	IFI27L2
0.00108851902375214	0.581604441412575	0.278	0.156	1	4	APBB1IP
0.00108988659102502	0.410506186628156	0.66	0.423	1	4	COPE
0.00136475954298343	0.420857657158831	0.747	0.496	1	4	UBXN1
0.00168184223134187	0.75223771274045	0.358	0.214	1	4	SIVA1
